1975 8 4  G1  0.00
1975 8 4  G2  0.00
1975 8 4  G4  0.00
1975 8 4  G5  0.00
1975 8 4  G6  0.00
1975 8 5  G1  0.88
1975 8 5  G2  0.84
1975 8 5  G4  2.09
1975 8 5  G6  0.37
1975 8 6  G2  4.42
1975 8 6  G4  1.15
1975 8 6  G5  1.73
1975 8 7  G2 16.41
1975 8 7  G3  3.35
1975 8 7  G4  4.46
1975 8 8  G1  0.00
1975 8 8  G2  0.00
1975 8 8  G3 11.99
1975 8 8  G5 12.12
1975 8 8  G6  0.00
1975 8 9  G1  0.00
1975 8 9  G2  0.00
1975 8 9  G5  2.14
1975 8 9  G6  0.00
1975 810  G2  0.00
1975 810  G3  0.22
1975 810  G4  0.00
1975 810  G5  0.00
1975 810  G6  0.00
1975 811  G2  0.00
1975 811  G3  0.71
1975 811  G4  0.00
1975 811  G5  0.00
1975 811  G6  0.00
1975 812  G1  0.00
1975 812  G2  0.00
1975 812  G3  0.00
1975 812  G4  0.00
1975 812  G5  0.00
1975 813  G1  0.00
1975 813  G2  0.00
1975 813  G5  0.00
1975 813  G6  0.00
1975 814  G1  0.00
1975 814  G2  0.00
1975 814  G3  0.00
1975 814  G5  0.00
1975 814  G6  0.00
1975 815  G1  0.00
1975 815  G2  0.00
1975 815  G3  0.00
1975 815  G4  0.00
1975 815  G5  0.00
1975 815  G6  0.00
1975 816  G1  0.00
1975 816  G2  0.00
1975 816  G3  0.00
1975 816  G4  0.00
1975 816  G5  0.00
1975 817  G1  0.00
1975 817  G2  0.00
1975 817  G3  0.44
1975 817  G4  0.00
1975 817  G5  0.00
1975 817  G6  0.00
1975 818  G1  0.00
1975 818  G4  0.05
1975 818  G5  0.00
1975 818  G6  0.00
1975 819  G2 11.40
1975 819  G3  8.76
1975 819  G5  5.48
1975 819  G6  7.73
1975 820  G1  5.37
1975 820  G2  8.75
1975 820  G3  2.01
1975 820  G5  7.87
1975 820  G6  2.48
1975 821  G1  0.20
1975 821  G2  0.16
1975 821  G3  0.05
1975 821  G5  0.00
1975 821  G6  4.82
1975 822  G1  4.45
1975 822  G3  0.38
1975 822  G4  0.66
1975 822  G5  1.71
1975 822  G6  3.85
1975 823  G1  8.02
1975 823  G2  6.11
1975 823  G3  1.30
1975 823  G4  0.34
1975 823  G5  2.78
1975 823  G6  2.33
1975 824  G1  1.79
1975 824  G2  0.33
1975 824  G3  2.62
1975 824  G4  2.19
1975 824  G5  1.77
1975 824  G6  0.84
1975 825  G1  0.11
1975 825  G2  0.22
1975 825  G3  0.00
1975 825  G4  0.99
1975 825  G5  1.06
1975 825  G6  0.00
1975 826  G1  2.87
1975 826  G2  5.32
1975 826  G4  0.95
1975 826  G5  1.75
1975 826  G6  3.12
1975 827  G3  0.00
1975 827  G5  1.73
1975 827  G6  0.23
1975 828  G1  9.16
1975 828  G2  2.26
1975 828  G3  0.00
1975 828  G5  1.16
1975 828  G6  4.08
1975 829  G1  0.00
1975 829  G2  2.12
1975 829  G3  0.00
1975 829  G4  0.00
1975 829  G5  0.00
1975 830  G2  3.12
1975 830  G4  0.00
1975 830  G5  0.00
1975 830  G6  3.83
1975 831  G1  0.00
1975 831  G2  0.00
1975 831  G3  0.00
1975 831  G4  0.00
1975 831  G6  0.00
1975 9 1  G1  0.00
1975 9 1  G2  0.00
1975 9 1  G4  0.00
1975 9 1  G6  0.00
1975 9 2  G2  0.00
1975 9 2  G3  0.00
1975 9 2  G5  0.00
1975 9 2  G6  0.00
1975 9 3  G1  0.00
1975 9 3  G2  0.00
1975 9 3  G3  0.00
1975 9 3  G5  0.00
1975 9 3  G6  0.00
1975 9 4  G1  0.00
1975 9 4  G2  0.00
1975 9 4  G3  0.00
1975 9 4  G4  0.00
1975 9 4  G5  0.00
1975 9 4  G6  0.00
1975 9 5  G1  0.00
1975 9 5  G2  0.00
1975 9 5  G5  0.00
1975 9 5  G6  0.00
1975 9 6  G1  0.00
1975 9 6  G2  0.00
1975 9 6  G3  0.00
1975 9 6  G4  0.00
1975 9 6  G5  0.00
1975 9 6  G6  0.00
1975 9 7  G1  0.00
1975 9 7  G2  0.00
1975 9 7  G3  0.00
1975 9 7  G4  0.00
1975 9 7  G5  0.00
1975 9 7  G6  0.00
1975 9 8  G1  0.00
1975 9 8  G3  0.00
1975 9 8  G4  0.00
1975 9 8  G6  0.00
1975 9 9  G1  0.00
1975 9 9  G2  0.00
1975 9 9  G4  0.00
1975 9 9  G5  0.00
1975 9 9  G6  0.00
1975 910  G1  5.53
1975 910  G2  3.87
1975 910  G3  1.68
1975 910  G4  0.80
1975 910  G5  4.11
1975 911  G1  0.00
1975 911  G3  0.00
1975 911  G4  0.00
1975 911  G5  0.00
1975 911  G6  0.00
1975 912  G1  0.00
1975 912  G2  0.00
1975 912  G4  0.00
1975 912  G5  0.00
1975 913  G1  0.00
1975 913  G3  0.00
1975 913  G4  0.00
1975 913  G5  0.00
1975 913  G6  0.00
1975 914  G1  0.29
1975 914  G2  0.57
1975 914  G3  1.11
1975 914  G4  0.19
1975 914  G5  0.26
1975 914  G6  0.14
1975 915  G1  0.05
1975 915  G2  0.05
1975 915  G3  0.13
1975 915  G5  0.17
1975 915  G6  0.10
1975 916  G3  1.03
1975 916  G4  1.96
1975 916  G5  1.19
1975 916  G6  0.68
1975 917  G1  2.50
1975 917  G2  5.06
1975 917  G3  5.25
1975 917  G6  2.58
1975 918  G1  1.19
1975 918  G2  7.45
1975 918  G3  3.54
1975 918  G4  8.58
1975 918  G5  3.37
1975 918  G6  4.54
1975 919  G1  3.34
1975 919  G2  2.62
1975 919  G3  1.49
1975 919  G4  2.54
1975 919  G5  2.76
1975 919  G6  1.51
1975 920  G1  0.38
1975 920  G2  0.83
1975 920  G3  1.38
1975 920  G4  0.76
1975 920  G5  2.04
1975 920  G6  0.47
1975 921  G1  0.00
1975 921  G2  0.00
1975 921  G3  0.00
1975 921  G4  0.00
1975 922  G1 22.07
1975 922  G2 14.76
1975 922  G6 13.25
1975 923  G1  7.74
1975 923  G2  5.42
1975 923  G3  7.05
1975 923  G4  6.39
1975 923  G5  7.85
1975 923  G6  8.17
1975 924  G1  2.04
1975 924  G2  0.79
1975 924  G3  3.40
1975 924  G4  1.36
1975 924  G6  0.46
1975 925  G1  3.10
1975 925  G2  2.87
1975 925  G4  4.53
1975 925  G5  3.85
1975 925  G6  1.12
1975 926  G1  8.84
1975 926  G2  5.99
1975 926  G3  3.45
1975 926  G4  3.29
1975 926  G6  1.70
1975 927  G1  3.59
1975 927  G2  3.38
1975 927  G3  0.84
1975 927  G4  1.79
1975 927  G6  0.26
1975 928  G1  0.28
1975 928  G2  0.52
1975 928  G3  2.27
1975 928  G5  0.05
1975 928  G6  0.27
1975 929  G2  0.05
1975 929  G3  0.28
1975 929  G4  0.05
1975 929  G6  2.81
1975 930  G2  0.35
1975 930  G3  0.16
1975 930  G4  0.75
1975 930  G5  1.35
1975 930  G6  1.24
197510 1  G1  4.33
197510 1  G3  2.92
197510 1  G5  5.23
197510 2  G2  1.46
197510 2  G4  0.30
197510 2  G5  0.70
197510 2  G6  0.25
197510 3  G1  0.05
197510 3  G2  0.81
197510 3  G3  0.30
197510 3  G6  0.00
197510 4  G1  0.00
197510 4  G2  4.10
197510 4  G3  0.00
197510 4  G4  0.00
197510 4  G5  0.00
197510 4  G6  0.00
197510 5  G1  0.00
197510 5  G2 15.26
197510 5  G3  5.45
197510 5  G4  6.23
197510 5  G5 10.22
197510 5  G6  0.00
197510 6  G1  0.00
197510 6  G2 10.66
197510 6  G3 12.23
197510 6  G4 11.74
197510 6  G5 11.83
197510 6  G6  0.00
197510 7  G1  5.70
197510 7  G3 23.70
197510 7  G4 15.89
197510 7  G5 21.35
197510 8  G2  0.00
197510 8  G3 19.72
197510 8  G4 30.10
197510 8  G5 27.92
197510 8  G6  0.00
197510 9  G1 14.88
197510 9  G2 21.42
197510 9  G5 28.57
197510 9  G6  6.64
19751010  G1  0.10
19751010  G2  4.67
19751010  G3  0.05
19751010  G5  0.13
19751010  G6  0.00
19751011  G1  7.70
19751011  G2  6.52
19751011  G3  3.93
19751011  G4  2.71
19751011  G5  6.86
19751011  G6  0.00
19751012  G1  1.50
19751012  G2  1.88
19751012  G3  1.01
19751012  G6  0.00
19751013  G1  6.19
19751013  G2  0.00
19751013  G4  6.47
19751013  G5  0.00
19751013  G6  0.00
19751014  G1  5.03
19751014  G2  1.47
19751014  G3  1.77
19751014  G4  0.25
19751014  G6  0.05
19751015  G1  0.00
19751015  G4  4.42
19751015  G5  0.00
19751015  G6  0.00
19751016  G1  0.00
19751016  G2  0.00
19751016  G3  0.00
19751016  G5  0.00
19751017  G1  0.00
19751017  G3  0.00
19751017  G4  0.00
19751017  G5  0.00
19751017  G6  0.00
19751018  G1  2.07
19751018  G2  1.78
19751018  G3  2.61
19751018  G4  7.04
19751018  G5  4.22
19751018  G6  3.77
19751019  G2  0.00
19751019  G3  0.00
19751019  G4  0.00
19751019  G5  0.00
19751019  G6  0.00
19751020  G1  0.00
19751020  G2  0.00
19751020  G3  0.00
19751020  G5  0.00
19751021  G1  0.00
19751021  G2  0.00
19751021  G4  0.00
19751021  G6  0.00
19751022  G1  1.87
19751022  G3  0.46
19751022  G4  3.07
19751022  G5  1.30
19751022  G6  0.34
19751023  G1  3.36
19751023  G3  0.05
19751023  G4  0.49
19751023  G5  0.60
19751023  G6  1.14
19751024  G1  4.92
19751024  G2  0.95
19751024  G3  0.87
19751024  G4  0.24
19751024  G6  0.64
19751025  G1  5.58
19751025  G2  0.05
19751025  G3  0.27
19751025  G6  2.15
19751026  G3  4.12
19751026  G4  2.80
19751026  G5  0.21
19751027  G2  1.01
19751027  G5  1.89
19751027  G6  0.89
19751028  G1  6.22
19751028  G2  4.82
19751028  G3  6.25
19751028  G4  5.68
19751028  G5  1.13
19751028  G6  0.51
19751029  G3  0.87
19751029  G4  1.24
19751029  G5  1.26
19751030  G1  0.32
19751030  G2  0.23
19751030  G3  0.45
19751030  G4  0.05
19751030  G5  0.05
19751030  G6  0.05
19751031  G1  1.01
19751031  G2  0.13
19751031  G3  2.91
19751031  G4  0.29
19751031  G5  1.49
197511 1  G1  0.00
197511 1  G2  0.00
197511 1  G4  0.00
197511 2  G1  0.61
197511 2  G2  2.11
197511 2  G3  6.37
197511 2  G4  2.09
197511 2  G5  3.07
197511 2  G6  1.64
197511 3  G1  2.52
197511 3  G2  6.16
197511 3  G3  2.43
197511 3  G4  0.42
197511 3  G5  1.06
197511 3  G6  0.76
197511 4  G1  2.48
197511 4  G2  1.15
197511 4  G3  0.50
197511 4  G4  0.25
197511 4  G5  0.52
197511 4  G6  0.05
197511 5  G1  0.65
197511 5  G2  0.05
197511 5  G3  0.05
197511 5  G5  0.92
197511 5  G6  0.15
197511 6  G1  0.99
197511 6  G2  0.33
197511 6  G3  0.30
197511 6  G5  0.00
197511 7  G1  4.20
197511 7  G2  3.13
197511 7  G3  1.00
197511 7  G4  4.83
197511 7  G5  2.04
197511 7  G6  2.86
197511 8  G1 10.08
197511 8  G2  8.21
197511 8  G3  2.72
197511 8  G4  8.80
197511 8  G5  9.35
197511 8  G6  4.94
197511 9  G1  4.74
197511 9  G2  1.68
197511 9  G3  2.02
197511 9  G4  1.86
19751110  G1  3.21
19751110  G2  0.05
19751110  G4  0.10
19751110  G6  0.64
19751111  G1  2.76
19751111  G3  0.70
19751111  G4  0.44
19751111  G5  0.22
19751111  G6  1.76
19751112  G1  0.05
19751112  G2  0.10
19751112  G3  0.17
19751112  G4  0.48
19751112  G5  0.57
19751112  G6  0.34
19751113  G5  3.05
19751113  G6  2.61
19751114  G2  2.01
19751114  G3  6.91
19751114  G4  2.56
19751114  G5  1.62
19751115  G1 12.53
19751115  G2  6.38
19751115  G3 10.61
19751115  G4 10.27
19751115  G6 12.85
19751116  G2 19.04
19751116  G4 18.36
19751116  G5 35.81
19751116  G6 32.43
19751117  G1  0.00
19751117  G2  0.00
19751117  G3  0.00
19751117  G5  0.00
19751117  G6 22.48
19751118  G1  0.00
19751118  G2  0.00
19751118  G3  0.00
19751118  G4  0.00
19751118  G5  0.00
19751118  G6 12.46
19751119  G1  0.00
19751119  G2  0.00
19751119  G4  0.00
19751119  G5  0.00
19751120  G2  1.74
19751120  G3  1.45
19751120  G4  1.69
19751120  G5  1.70
19751120  G6  6.76
19751121  G1  0.00
19751121  G3  0.10
19751121  G4  0.27
19751121  G5  0.57
19751122  G1  0.00
19751122  G2  0.33
19751122  G3  1.10
19751122  G4  0.54
19751122  G6  0.05
19751123  G1  0.00
19751123  G2  0.30
19751123  G3  0.05
19751123  G5  0.40
19751123  G6  1.08
19751124  G1  0.00
19751124  G2  2.63
19751124  G3  2.89
19751124  G4  6.11
19751124  G6  4.94
19751125  G1  0.00
19751125  G2  1.56
19751125  G3  0.10
19751125  G4  3.02
19751125  G6  2.01
19751126  G2  4.73
19751126  G4  0.82
19751126  G6  0.95
19751127  G1 17.52
19751127  G2 10.61
19751127  G3  3.99
19751127  G4 11.57
19751127  G5 13.05
19751128  G1  0.00
19751128  G2  0.00
19751128  G3  0.00
19751128  G4  0.00
19751128  G5  0.00
19751128  G6  0.00
19751129  G1  0.00
19751129  G2  0.00
19751129  G3  0.00
19751129  G5  0.00
19751129  G6  0.00
19751130  G3  0.00
19751130  G4  0.00
19751130  G5  0.00
19751130  G6  0.00
197512 1  G1  0.00
197512 1  G2  0.00
197512 1  G3  0.00
197512 1  G4  0.00
197512 1  G5  0.00
197512 2  G1  0.00
197512 2  G4  0.00
197512 2  G6  0.00
197512 3  G1  3.20
197512 3  G2  4.48
197512 3  G3  1.78
197512 3  G4  5.02
197512 3  G5  1.79
197512 3  G6  6.02
197512 4  G1  5.50
197512 4  G2  2.66
197512 4  G3  2.60
197512 4  G6  2.22
197512 5  G1  3.56
197512 5  G2  3.73
197512 5  G3  7.65
197512 5  G4  4.15
197512 5  G5  4.33
197512 6  G1  0.50
197512 6  G2  0.27
197512 6  G3  0.86
197512 6  G4  0.50
197512 6  G6  1.06
197512 7  G1  4.99
197512 7  G3 12.48
197512 7  G4  7.61
197512 7  G5  6.44
197512 7  G6  7.08
197512 8  G1  7.08
197512 8  G2  4.66
197512 8  G3  2.86
197512 8  G4 14.34
197512 8  G5  1.49
197512 8  G6  3.61
197512 9  G1  0.60
197512 9  G2  0.05
197512 9  G3  0.05
197512 9  G4  1.76
197512 9  G5  0.05
197512 9  G6  0.21
19751210  G2  3.84
19751210  G4  9.11
19751210  G6  3.93
19751211  G1  0.00
19751211  G2  0.00
19751211  G3  0.00
19751211  G4  6.72
19751211  G5  0.00
19751211  G6  0.00
19751212  G1  0.00
19751212  G2  0.00
19751212  G3  0.00
19751213  G1  0.34
19751213  G2  2.05
19751213  G4  0.99
19751213  G5  0.05
19751213  G6  0.12
19751214  G1  0.00
19751214  G2  0.00
19751214  G4  4.80
19751215  G1  0.00
19751215  G2  0.00
19751215  G4  4.35
19751215  G5  0.00
19751215  G6  0.00
19751216  G1  0.00
19751216  G2  0.05
19751216  G3  0.00
19751216  G4  0.05
19751216  G5  0.12
19751216  G6  0.00
19751217  G1  2.94
19751217  G2  2.19
19751217  G3  1.92
19751217  G4  3.51
19751217  G5  4.45
19751217  G6  0.28
19751218  G1  1.29
19751218  G3  0.85
19751218  G4  1.90
19751218  G5  1.21
19751219  G1  0.55
19751219  G2  2.41
19751219  G3  1.22
19751219  G5  1.77
19751219  G6  0.52
19751220  G4  0.05
19751220  G5  0.05
19751220  G6  0.45
19751221  G2  0.00
19751221  G3  0.00
19751221  G4  0.05
19751221  G5  0.00
19751221  G6  0.00
19751222  G2  0.00
19751222  G3  0.00
19751222  G4  0.00
19751222  G5  0.00
19751222  G6  0.00
19751223  G1  4.36
19751223  G2  0.00
19751223  G3  0.00
19751223  G4  0.00
19751223  G5  0.00
19751223  G6  0.00
19751224  G1  0.78
19751224  G3  0.27
19751224  G4  0.05
19751224  G5  0.23
19751224  G6  0.22
19751225  G1  9.47
19751225  G2  4.30
19751225  G3  2.44
19751225  G4  2.31
19751225  G5  6.52
19751226  G1  5.77
19751226  G3  1.56
19751226  G4  0.93
19751226  G6  5.21
19751227  G2  0.05
19751227  G3  0.85
19751227  G4  0.05
19751227  G5  0.40
19751227  G6  0.05
19751228  G1  4.44
19751228  G2  1.36
19751228  G5  3.15
19751228  G6  1.47
19751229  G1  0.18
19751229  G2  0.05
19751229  G3  0.24
19751229  G4  2.51
19751229  G5  0.61
19751229  G6  1.19
19751230  G1  0.19
19751230  G3  0.27
19751230  G4  0.61
19751230  G5  0.35
19751230  G6  0.18
19751231  G1  1.95
19751231  G2  2.18
19751231  G4  0.35
19751231  G5  2.13
1976 1 1  G1  1.23
1976 1 1  G2  2.03
1976 1 1  G3  1.36
1976 1 1  G4  4.84
1976 1 1  G6  2.12
1976 1 2  G1  0.43
1976 1 2  G2  2.93
1976 1 2  G3  1.12
1976 1 2  G4  0.41
1976 1 2  G5  1.95
1976 1 2  G6  0.76
1976 1 3  G1  2.33
1976 1 3  G2  6.89
1976 1 3  G3  3.60
1976 1 3  G4  0.46
1976 1 3  G5  4.38
1976 1 3  G6  1.58
1976 1 4  G1  0.85
1976 1 4  G2  0.33
1976 1 4  G3  0.14
1976 1 4  G4  1.11
1976 1 4  G5  0.58
1976 1 5  G1  0.00
1976 1 5  G2  0.00
1976 1 5  G3  0.00
1976 1 5  G4  0.00
1976 1 5  G5  0.00
1976 1 5  G6  0.00
1976 1 6  G1  0.22
1976 1 6  G2  0.05
1976 1 6  G5  0.20
1976 1 6  G6  0.00
1976 1 7  G1  2.50
1976 1 7  G2  1.37
1976 1 7  G3  2.02
1976 1 7  G5  1.38
1976 1 7  G6  0.00
1976 1 8  G1  6.34
1976 1 8  G2  0.00
1976 1 8  G3  0.00
1976 1 8  G4  7.53
1976 1 8  G5  0.00
1976 1 8  G6  0.00
1976 1 9  G2  0.00
1976 1 9  G3  0.00
1976 1 9  G5  0.00
1976 1 9  G6  0.00
1976 110  G1 16.79
1976 110  G2  2.40
1976 110  G4  3.23
1976 110  G5  0.00
1976 110  G6  0.00
1976 111  G1  3.20
1976 111  G2  3.94
1976 111  G3  2.85
1976 111  G5  0.00
1976 111  G6  1.59
1976 112  G1  1.75
1976 112  G2  1.20
1976 112  G3  2.54
1976 112  G5  1.40
1976 113  G1  0.64
1976 113  G3  0.16
1976 113  G4  0.23
1976 113  G6  1.63
1976 114  G1  2.38
1976 114  G2  1.70
1976 114  G3  0.91
1976 114  G5  0.96
1976 114  G6  0.64
1976 115  G1  2.18
1976 115  G2  4.62
1976 115  G3  1.95
1976 115  G4  4.25
1976 115  G5  4.49
1976 115  G6  0.41
1976 116  G1  0.52
1976 116  G2  1.72
1976 116  G4  5.02
1976 116  G5  2.06
1976 116  G6  0.32
1976 117  G1  2.07
1976 117  G2  2.82
1976 117  G3  3.13
1976 117  G5  4.47
1976 117  G6  1.04
1976 118  G2 18.70
1976 118  G4 10.60
1976 118  G5  9.13
1976 118  G6  8.85
1976 119  G1  4.29
1976 119  G2  7.79
1976 119  G3  5.60
1976 119  G4  3.89
1976 119  G5 25.77
1976 119  G6  4.62
1976 120  G2  1.07
1976 120  G3  0.00
1976 120  G5  0.00
1976 121  G1  0.00
1976 121  G2  5.86
1976 121  G3  0.00
1976 121  G4  0.00
1976 122  G1  0.00
1976 122  G2  0.00
1976 122  G3  0.00
1976 122  G4  0.00
1976 122  G5  0.00
1976 122  G6  0.00
1976 123  G2  5.90
1976 123  G3  2.83
1976 123  G5  2.05
1976 123  G6  8.94
1976 124  G1  0.05
1976 124  G2  0.11
1976 124  G4  0.00
1976 124  G5  0.47
1976 124  G6  0.84
1976 125  G1  9.16
1976 125  G2 11.68
1976 125  G3  8.99
1976 125  G4 14.86
1976 125  G5  9.83
1976 125  G6 21.19
1976 126  G1 10.63
1976 126  G4  3.77
1976 126  G5 24.34
1976 126  G6 20.53
1976 127  G1  3.72
1976 127  G2  1.81
1976 127  G3  7.76
1976 127  G6  3.29
1976 128  G1  1.09
1976 128  G3  0.16
1976 128  G4  0.72
1976 128  G5  1.45
1976 128  G6  0.05
1976 129  G1  9.89
1976 129  G2  2.96
1976 129  G3  1.98
1976 129  G4  2.85
1976 129  G5  4.66
1976 129  G6  4.55
1976 130  G3  3.51
1976 130  G4  6.06
1976 130  G5  8.96
1976 130  G6  3.66
1976 131  G1  1.49
1976 131  G2  1.86
1976 131  G3  1.57
1976 131  G4  2.10
1976 131  G5  0.05
1976 2 1  G1  0.59
1976 2 1  G2  0.24
1976 2 1  G3  0.30
1976 2 1  G5  0.50
1976 2 1  G6  0.46
1976 2 2  G2  2.09
1976 2 2  G3  2.59
1976 2 2  G4  2.32
1976 2 2  G5  1.90
1976 2 2  G6  0.29
1976 2 3  G1 18.10
1976 2 3  G2  2.74
1976 2 3  G3  7.22
1976 2 3  G4  5.51
1976 2 3  G5  3.59
1976 2 3  G6  0.00
1976 2 4  G1  3.20
1976 2 4  G3  3.93
1976 2 4  G4  2.77
1976 2 4  G5  3.11
1976 2 4  G6  0.05
1976 2 5  G1  0.72
1976 2 5  G2  3.31
1976 2 5  G3  2.17
1976 2 5  G4  1.50
1976 2 5  G5  0.84
1976 2 5  G6  0.53
1976 2 6  G2  0.62
1976 2 6  G3  0.25
1976 2 6  G4  0.76
1976 2 6  G5  0.05
1976 2 6  G6  0.17
1976 2 7  G1  2.87
1976 2 7  G2  5.65
1976 2 7  G3  1.43
1976 2 7  G4  2.14
1976 2 7  G5  1.53
1976 2 8  G1  3.49
1976 2 8  G2  2.71
1976 2 8  G3  1.90
1976 2 8  G4  4.40
1976 2 8  G5  6.36
1976 2 9  G1  0.00
1976 2 9  G2  0.00
1976 2 9  G5  0.00
1976 2 9  G6  0.00
1976 210  G1  0.00
1976 210  G2  0.00
1976 210  G3  0.00
1976 210  G4  0.00
1976 210  G5  0.05
1976 211  G2  0.73
1976 211  G3  2.36
1976 211  G4  1.86
1976 211  G6  0.64
1976 212  G1  7.31
1976 212  G2 10.07
1976 212  G3  3.78
1976 212  G4  6.79
1976 212  G5 10.64
1976 212  G6 10.76
1976 213  G2  0.79
1976 213  G4  0.14
1976 213  G5  1.70
1976 214  G1 11.85
1976 214  G2  5.83
1976 214  G3  4.43
1976 214  G4  5.57
1976 214  G5  5.47
1976 214  G6  4.62
1976 215  G1 14.31
1976 215  G2  8.47
1976 215  G3 10.35
1976 215  G4  9.77
1976 215  G5  7.33
1976 215  G6  7.59
1976 216  G1  0.00
1976 216  G2  0.00
1976 216  G3  0.00
1976 216  G4  0.00
1976 216  G6  0.00
1976 217  G1  0.00
1976 217  G2  0.00
1976 217  G3  0.00
1976 217  G4  0.00
1976 217  G5  0.00
1976 218  G1 10.75
1976 218  G2 12.77
1976 218  G3 12.35
1976 218  G5 13.53
1976 218  G6  8.01
1976 219  G1  0.62
1976 219  G2  0.00
1976 219  G3  0.84
1976 219  G4  2.36
1976 219  G5  0.05
1976 219  G6  0.31
1976 220  G1  1.63
1976 220  G2  0.00
1976 220  G3  1.69
1976 220  G5  3.29
1976 220  G6  3.65
1976 221  G1  4.45
1976 221  G2  6.54
1976 221  G3 17.01
1976 221  G5  6.90
1976 222  G1  1.62
1976 222  G2  4.89
1976 222  G3  3.20
1976 222  G4  8.34
1976 222  G5 10.47
1976 222  G6  2.48
1976 223  G2  5.84
1976 223  G3  7.63
1976 223  G4 15.63
1976 223  G5 14.34
1976 223  G6  6.03
1976 224  G1  0.00
1976 224  G2  0.00
1976 224  G3  0.00
1976 224  G4  0.00
1976 224  G5  0.00
1976 224  G6  0.00
1976 225  G1  0.00
1976 225  G2  0.00
1976 225  G4  0.00
1976 225  G5  0.00
1976 226  G1 18.23
1976 226  G2 14.57
1976 226  G3  5.71
1976 226  G5 11.31
1976 226  G6 13.99
1976 227  G1  0.17
1976 227  G2  0.13
1976 227  G5  0.00
1976 227  G6  0.05
1976 228  G1  6.29
1976 228  G2  7.14
1976 228  G3  1.06
1976 228  G5  2.67
1976 229  G2  1.83
1976 229  G3  4.05
1976 229  G4  0.33
1976 229  G5  0.98
1976 229  G6  0.48
1976 3 1  G1 13.00
1976 3 1  G3  2.42
1976 3 1  G4  8.09
1976 3 1  G6  8.21
1976 3 2  G1 28.09
1976 3 2  G3  3.33
1976 3 2  G4  7.97
1976 3 2  G5 16.75
1976 3 2  G6 12.76
1976 3 3  G1  4.67
1976 3 3  G2  4.30
1976 3 3  G3  1.77
1976 3 3  G4  2.06
1976 3 3  G5  7.98
1976 3 3  G6  0.29
1976 3 4  G1  7.61
1976 3 4  G2  4.78
1976 3 4  G3 15.12
1976 3 4  G4 12.42
1976 3 4  G5 12.83
1976 3 4  G6  3.55
1976 3 5  G2  6.73
1976 3 5  G3  6.20
1976 3 5  G4  5.67
1976 3 5  G5  8.99
1976 3 6  G1  0.40
1976 3 6  G2  0.05
1976 3 6  G5  0.44
1976 3 6  G6  0.05
1976 3 7  G1  4.12
1976 3 7  G2  5.06
1976 3 7  G5  9.96
1976 3 7  G6  3.51
1976 3 8  G1 30.66
1976 3 8  G2 14.66
1976 3 8  G3 14.20
1976 3 8  G4  5.60
1976 3 8  G5 21.13
1976 3 8  G6 16.84
1976 3 9  G1  3.57
1976 3 9  G3  0.88
1976 3 9  G4  1.16
1976 3 9  G5  3.41
1976 3 9  G6  1.19
1976 310  G1 17.92
1976 310  G2 12.66
1976 310  G3  4.88
1976 310  G4  8.73
1976 310  G5 21.51
1976 310  G6 16.46
1976 311  G1  7.57
1976 311  G2  2.87
1976 311  G3  1.26
1976 311  G5  0.27
1976 312  G2  2.82
1976 312  G5  0.32
1976 312  G6  4.17
1976 313  G1  0.00
1976 313  G2  0.00
1976 313  G3  0.00
1976 313  G4  0.00
1976 313  G5  0.00
1976 313  G6  0.00
1976 314  G1  0.00
1976 314  G2  0.00
1976 314  G3  8.51
1976 314  G4  0.00
1976 314  G6  0.00
1976 315  G1  0.00
1976 315  G2  6.01
1976 315  G4  1.45
1976 315  G5  4.69
1976 315  G6 13.98
1976 316  G1  0.00
1976 316  G2  0.00
1976 316  G3 27.42
1976 316  G4 15.66
1976 316  G5  0.00
1976 316  G6 23.23
1976 317  G1  0.60
1976 317  G2  0.00
1976 317  G4  1.19
1976 317  G5  0.00
1976 318  G1  0.39
1976 318  G3  0.85
1976 318  G4  0.25
1976 318  G5  0.00
1976 318  G6  0.27
1976 319  G2  7.32
1976 319  G3  6.55
1976 319  G4  1.47
1976 319  G6  9.59
1976 320  G1  4.29
1976 320  G3  0.85
1976 320  G5  2.16
1976 320  G6  3.74
1976 321  G1  0.00
1976 321  G2  0.00
1976 321  G3  0.00
1976 321  G6  0.00
1976 322  G2  4.28
1976 322  G3  6.64
1976 322  G4 11.49
1976 322  G5  0.00
1976 322  G6 17.84
1976 323  G2  5.17
1976 323  G3  7.18
1976 323  G4  4.02
1976 323  G5  2.58
1976 323  G6  5.09
1976 324  G1  2.95
1976 324  G2  1.25
1976 324  G3  0.36
1976 324  G4  0.76
1976 324  G5  0.12
1976 324  G6  0.05
1976 325  G1  0.00
1976 325  G2  0.00
1976 325  G6  0.00
1976 326  G2  0.48
1976 326  G3  0.38
1976 326  G5  2.42
1976 326  G6  0.23
1976 327  G1  2.55
1976 327  G2  1.78
1976 327  G3  1.18
1976 327  G5  6.50
1976 327  G6  0.24
1976 328  G1  0.28
1976 328  G2  0.15
1976 328  G3  0.05
1976 328  G4  0.25
1976 328  G5  0.00
1976 328  G6  0.66
1976 329  G2  0.00
1976 329  G3  0.00
1976 329  G4  0.00
1976 329  G5  0.00
1976 329  G6  0.00
1976 330  G1  0.00
1976 330  G3  0.00
1976 330  G4  0.00
1976 330  G5  0.00
1976 330  G6  0.00
1976 331  G3  0.00
